250f2a54-10d2-48e4-892c-f4b6c9734e32<%|%>2026-08-05 19:00:00+00<%|%>Pergunte: empresa ou finança pessoal? E como funciona?
508efe27-c9fb-47e9-809a-4a873d0500b4<%|%>2026-08-05 19:30:00+00<%|%>Pergunte: qual o faturamento? (pra dimensionar)
a6b3a4b8-850b-4db5-af60-c65e9f209e94<%|%>2026-08-05 20:00:00+00<%|%>Pergunte: como controla hoje? (a dor)
838ec679-818c-48ce-9862-64d4f930612d<%|%>2026-08-05 20:30:00+00<%|%>Se for empresa: quem decide?
989416fd-afdb-478a-bf86-ef826a7993ac<%|%>2026-08-06 12:00:00+00<%|%>Mesmo dia da reunião — mande a proposta
5f5bd7b0-7b86-4664-a3f5-95d099219f05<%|%>2026-08-06 12:30:00+00<%|%>D1 — O que travou?
a680e211-2503-43bd-aec5-c9063d9dc412<%|%>2026-08-06 13:00:00+00<%|%>D3 — Jogadinhas pra destravar a resposta
f6674e01-2c0b-4b45-87ed-1ac7d3632539<%|%>2026-08-06 13:30:00+00<%|%>D5 — Tira o risco (carência de 15 dias)
c89faef3-867a-4cc9-8018-4e56afa9e24c<%|%>2026-08-06 15:00:00+00<%|%>D7 — Pergunta direta (sim ou não)
c6d28d91-fd91-495b-acd0-be7af69cbb63<%|%>2026-08-06 15:30:00+00<%|%>D10 — Última chance + porta aberta
354f2d40-a127-4d9e-85d4-ecca9c7dd031<%|%>2026-08-24 13:00:00+00<%|%>D12 manhã — Ligação (3 tentativas)
b2342bae-6987-4944-a439-225359286f4b<%|%>2026-08-24 13:30:00+00<%|%>D14 manhã — Ligação (3 tentativas)
0d7424fa-bac5-4927-b036-bef1e58e617c<%|%>2026-08-25 12:00:00+00<%|%>D2 manhã — Ligação (3 tentativas)
1c20499e-95dc-47f1-bec1-55f5c633bbe0<%|%>2026-08-12 18:30:00+00<%|%>D5 tarde — Ligação (3 tentativas)
f78a2da3-4702-481d-acde-339d60ec6d23<%|%>2026-08-25 12:30:00+00<%|%>D7 manhã — Ligação (3 tentativas)
08d6d7dc-f160-44a5-a1b9-629cbe9b1f6a<%|%>2026-08-12 19:00:00+00<%|%>D9 tarde — Ligação (3 tentativas)
c9d83036-6dbb-47d1-9df9-2c5da6fda61a<%|%>2026-08-25 13:00:00+00<%|%>D12 manhã — Ligação (3 tentativas)
7a9a9b71-1530-4491-98e8-067e41804d2f<%|%>2026-08-25 13:30:00+00<%|%>D14 manhã — Ligação (3 tentativas)
2054a907-ade4-415c-94c7-b904986c8eed<%|%>2026-08-26 12:00:00+00<%|%>D2 manhã — Ligação (3 tentativas)
a2c70e70-df46-4e34-9e95-f69b10a11753<%|%>2026-08-12 19:30:00+00<%|%>D5 tarde — Ligação (3 tentativas)
bb513c07-a3b4-4ab5-885e-98df2fbe870b<%|%>2026-08-26 12:30:00+00<%|%>D7 manhã — Ligação (3 tentativas)
397fc050-a172-41d4-a00c-282c78a6fce7<%|%>2026-08-12 20:00:00+00<%|%>D9 tarde — Ligação (3 tentativas)
7b721400-048e-4688-b08f-d36208c7ad0e<%|%>2026-08-26 13:00:00+00<%|%>D12 manhã — Ligação (3 tentativas)
5e64246e-1855-44e8-b98b-866268720112<%|%>2026-08-26 13:30:00+00<%|%>D14 manhã — Ligação (3 tentativas)
2e369a99-d140-4cce-9749-ab95b0c47cb9<%|%>2026-08-27 12:00:00+00<%|%>D2 manhã — Ligação (3 tentativas)
65dfdcbd-14ad-4523-a047-19fc75a91f90<%|%>2026-08-12 20:30:00+00<%|%>D5 tarde — Ligação (3 tentativas)
04f9aa01-d547-4b0a-acb4-62d87c3512c6<%|%>2026-08-27 12:30:00+00<%|%>D7 manhã — Ligação (3 tentativas)
ea8b1b9a-a0d3-46e7-923f-0f831ebecd52<%|%>2026-08-13 15:00:00+00<%|%>D9 tarde — Ligação (3 tentativas)
be1b9f6b-cc03-4c42-afd8-55a8d63258ac<%|%>2026-08-27 13:00:00+00<%|%>D12 manhã — Ligação (3 tentativas)
3764cf78-4e11-4fdd-b912-742a75377382<%|%>2026-08-31 12:30:00+00<%|%>D5 manhã — Ligação (3 tentativas)
08605a26-1b24-4a33-a7e2-c8b675501769<%|%>2026-08-31 13:00:00+00<%|%>D9 manhã — Ligação (3 tentativas)
b44d57f6-d753-4467-a71d-201d7cb9bd76<%|%>2026-08-31 13:30:00+00<%|%>D0 manhã — Ligação (3 tentativas)
6192d3b8-4ac0-4027-b488-2b5db1e73510<%|%>2026-07-27 18:30:00+00<%|%>D7 tarde — Ligação (3 tentativas)
a26439a6-01e4-4139-8095-1ea142dcf1c0<%|%>2026-09-01 12:00:00+00<%|%>D0 manhã — Ligação (3 tentativas)
e8bc5d68-875b-404a-b848-89463508e1a5<%|%>2026-09-01 12:30:00+00<%|%>D5 manhã — Ligação (3 tentativas)
5e788a72-dc7b-4d2d-b2e1-bc0a0247abb8<%|%>2026-09-01 13:00:00+00<%|%>D9 manhã — Ligação (3 tentativas)
6f2fe154-43f6-4abd-bc50-0a862e724354<%|%>2026-09-01 13:30:00+00<%|%>D0 manhã — Ligação (3 tentativas)
6a0d1bc2-2a25-4acc-adda-75925ad732be<%|%>2026-07-27 19:30:00+00<%|%>D7 tarde — Ligação (3 tentativas)
ce0a7a73-58af-40d4-b3e0-12264e6c654a<%|%>2026-09-02 12:00:00+00<%|%>D0 manhã — Ligação (3 tentativas)
d5279f01-8503-401f-b9ff-282c60aa1d7d<%|%>2026-09-02 12:30:00+00<%|%>D5 manhã — Ligação (3 tentativas)
16c93c53-753d-4f64-9641-121942d603bc<%|%>2026-09-02 13:00:00+00<%|%>D9 manhã — Ligação (3 tentativas)
